Id;CodeEcole2;Ecole;CodeProvinceEducationnelle;ProvinceEduc;CodeAnnee;Annee;CodeOption;Option;PartTot;PartH;PartF;ReussTot;ReussH;ReussF;TypeEcole
8563;11011047;COMPLEXE SCOLLEGEAIRE DIALUNGANA;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;8;5;3;3;1;2;PRIVEE AGREE
8564;11011057;COMPLEXE SCOLLEGEAIRELA BONNE SEMENCE;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;13;7;6;0;0;0;PRIVEE AGREE
8565;11011067;COMPLEXE SCOLLEGEAIRELE PANIER DU SAVOIR;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;15;8;7;4;1;3;PRIVEE AGREE
8566;11011077;COMPLEXE SCOLLEGEAIRE MATHIEU MK;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;27;15;12;12;3;9;PRIVEE AGREE
8567;11011087;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;7;5;2;4;2;2;PRIVEE AGREE
8568;11011097;GROUPE SCOLLEGEAIRE AGAPE;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;9;5;4;0;0;0;PRIVEE AGREE
8569;11011101;INSAINTITUTITUT 1 LUMUMBA;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;93;64;29;59;32;27;NON-CONVENTIONNEE
8570;11014017;COLLEGEEGE LES DISCIPLES;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;10;7;3;3;2;1;PRIVEE AGREE
8571;11014027;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PRIVEE AGREE
8572;11014037;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PRIVEE AGREE
8573;11014047;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;0;0;0;3;1;2;PRIVEE AGREE
8574;11014057;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;13;9;4;0;0;0;PRIVEE AGREE
8575;11014067;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PRIVEE AGREE
8576;11014077;COMPLEXE SCOLLEGEAIRE ARCHE DE NOE;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;11;7;4;5;2;3;PRIVEE AGREE
8577;11014087;COMPLEXE SCOLLEGEAIREBERNARD MUZINGA;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;12;8;4;2;2;0;PRIVEE AGREE
8578;11014097;COMPLEXE SCOLLEGEAIRE KABASELE;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;12;7;5;4;1;3;PRIVEE AGREE
8579;11014107;COMPLEXE SCOLLEGEAIRE LONGUNGU;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;9;5;4;3;0;3;PRIVEE AGREE
8580;11014117;COMPLEXE SCOLLEGEAIRE LUMIERE NOUR;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;17;12;5;0;0;0;PRIVEE AGREE
8581;11014127;COMPLEXE SCOLLEGEAIRE MOBEMBE;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;32;20;12;14;7;7;PRIVEE AGREE
8582;11014137;COMPLEXE SCOLLEGEAIRESOURCE DE BONHEUR;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;10;6;4;3;1;2;PRIVEE AGREE
8583;11014147;GROUPE SCOLLEGEAIRE CHAMPION LIBOT;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;7;5;2;0;0;0;PRIVEE AGREE
8584;11015017;C.F. MARIE ANTOINETTE /B;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;25;13;12;12;1;11;PRIVEE AGREE
8585;11015027;COLLEGE POLYTECHNIQUE SAINT PAUL;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;16;10;6;7;3;4;PRIVEE AGREE
8586;11015037;COLLEGEEGE SAINT DANIEL;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;18;12;6;0;0;0;PRIVEE AGREE
8587;11015047;COLLEGEEGE SAINT MONTFORT;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;8;5;3;3;1;2;PRIVEE AGREE
8588;11015057;COMPLEXE SCOLLEGEAIRE CADC;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;8;6;2;4;2;2;PRIVEE AGREE
8589;11015067;COMPLEXE SCOLLEGEAIREGEORGES WASHINGTON;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;15;12;3;10;7;3;PRIVEE AGREE
8590;11015077;COMPLEXE SCOLLEGEAIRE MAMAN TENGO;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;12;7;5;2;0;2;PRIVEE AGREE
8591;11015087;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PRIVEE AGREE
8592;11015090;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;0;0;0;24;13;11;AUTODIDACTE
8593;11017017;COLLEGEEGE OKAPI;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PRIVEE AGREE
8594;11017027;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;27;18;9;0;0;0;PRIVEE AGREE
8595;11017037;COMPLEXE SCOLLEGEAIRE BALOMBO;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;20;14;6;13;8;5;PRIVEE AGREE
8596;11017047;COMPLEXE SCOLLEGEAIRE BOKELI;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;13;9;4;6;2;4;PRIVEE AGREE
8597;11017057;COMPLEXE SCOLLEGEAIRE LA FONTAINE;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;40;23;17;7;3;4;PRIVEE AGREE
8598;11017067;COMPLEXE SCOLLEGEAIRELES HERITIERS DU SAVOIR;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;10;6;4;4;1;3;PRIVEE AGREE
8599;11017077;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;21;15;6;11;8;3;PRIVEE AGREE
8600;11017087;COMPLEXE SCOLLEGEAIRE PAIN DU CIEL;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;17;9;8;8;1;7;PRIVEE AGREE
8601;11017095;INSAINTITUTITUT DIANGIENOTRE DAMEA;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;70;46;24;37;18;19;ISLAMIQUE
8602;11017102;INSAINTITUTITUT MATONOTRE DAMEO;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;56;37;19;31;15;16;CATHOLIQUE
8603;11017117;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PRIVEE AGREE
8604;11017126;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PROTESTANT
8605;11018017;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PRIVEE AGREE
8606;11018027;COMPLEXE SCOLLEGEAIRECHARLES MBUTA MUNTU;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;168;104;64;87;33;54;PRIVEE AGREE
8607;11018037;COMPLEXE SCOLLEGEAIRE LA REFERENCE;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;75;46;29;43;17;26;PRIVEE AGREE
8608;11018046;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PROTESTANT
8609;11019017;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PRIVEE AGREE
8610;11019027;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;13;9;4;3;2;1;PRIVEE AGREE
8611;11019037;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;16;10;6;0;0;0;PRIVEE AGREE
8612;11019047;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PRIVEE AGREE
8613;11021017;;11;KINSHASA-MONT AMBA;4;2022;201;PEDAGOGIE GENERALE;0;0;0;0;0;0;PRIVEE AGREE
